Count: 9096 Words
Lemma	Form	Analysis
ciwan	ciwan-î-yan	ADJ;PSS3S;[ARG3P]
ciwan	ciwan-man-im	ADJ;PSS1P;[ARG1S]
ciwan	ciwan-man-it	ADJ;PSS1P;[ARG2S]
ciwan	ciwan-man-î	ADJ;PSS1P;[ARG3S]
ciwan	ciwan-man-man	ADJ;PSS1P;[ARG1P]
ciwan	ciwan-man-tan	ADJ;PSS1P;[ARG2P]
ciwan	ciwan-man-yan	ADJ;PSS1P;[ARG3P]
ciwan	ciwan-tan-im	ADJ;PSS2P;[ARG1S]
ciwan	ciwan-tan-it	ADJ;PSS2P;[ARG2S]
ciwan	ciwan-tan-î	ADJ;PSS2P;[ARG3S]
ciwan	ciwan-tan-man	ADJ;PSS2P;[ARG1P]
ciwan	ciwan-tan-tan	ADJ;PSS2P;[ARG2P]
ciwan	ciwan-tan-yan	ADJ;PSS2P;[ARG3P]
ciwan	ciwan-yan-im	ADJ;PSS3P;[ARG1S]
ciwan	ciwan-yan-it	ADJ;PSS3P;[ARG2S]
ciwan	ciwan-yan-î	ADJ;PSS3P;[ARG3S]
ciwan	ciwan-yan-man	ADJ;PSS3P;[ARG1P]
ciwan	ciwan-yan-tan	ADJ;PSS3P;[ARG2P]
ciwan	ciwan-yan-yan	ADJ;PSS3P;[ARG3P]
ciwan	ciwan-îş-im	ADJ;[ÎŞ];[ARG1S]
ciwan	ciwan-îş-it	ADJ;[ÎŞ];[ARG2S]
ciwan	ciwan-îş-î	ADJ;[ÎŞ];[ARG3S]
ciwan	ciwan-îş-man	ADJ;[ÎŞ];[ARG1P]
ciwan	ciwan-îş-tan	ADJ;[ÎŞ];[ARG2P]
ciwan	ciwan-îş-yan	ADJ;[ÎŞ];[ARG3P]
ciwan	ciwan-îş-im-im	ADJ;[ÎŞ];PSS1S;[ARG1S]
ciwan	ciwan-îş-im-it	ADJ;[ÎŞ];PSS1S;[ARG2S]
ciwan	ciwan-îş-im-î	ADJ;[ÎŞ];PSS1S;[ARG3S]
ciwan	ciwan-îş-im-man	ADJ;[ÎŞ];PSS1S;[ARG1P]
ciwan	ciwan-îş-im-tan	ADJ;[ÎŞ];PSS1S;[ARG2P]
ciwan	ciwan-îş-im-yan	ADJ;[ÎŞ];PSS1S;[ARG3P]
ciwan	ciwan-îş-it-im	ADJ;[ÎŞ];PSS2S;[ARG1S]
ciwan	ciwan-îş-it-it	ADJ;[ÎŞ];PSS2S;[ARG2S]
ciwan	ciwan-îş-it-î	ADJ;[ÎŞ];PSS2S;[ARG3S]
ciwan	ciwan-îş-it-man	ADJ;[ÎŞ];PSS2S;[ARG1P]
ciwan	ciwan-îş-it-tan	ADJ;[ÎŞ];PSS2S;[ARG2P]
ciwan	ciwan-îş-it-yan	ADJ;[ÎŞ];PSS2S;[ARG3P]
ciwan	ciwan-îş-y-im	ADJ;[ÎŞ];PSS3S;[ARG1S]
ciwan	ciwan-îş-y-it	ADJ;[ÎŞ];PSS3S;[ARG2S]
ciwan	ciwan-îş-y-î	ADJ;[ÎŞ];PSS3S;[ARG3S]
ciwan	ciwan-îş-î-man	ADJ;[ÎŞ];PSS3S;[ARG1P]
ciwan	ciwan-îş-î-tan	ADJ;[ÎŞ];PSS3S;[ARG2P]
ciwan	ciwan-îş-î-yan	ADJ;[ÎŞ];PSS3S;[ARG3P]
ciwan	ciwan-îş-man-im	ADJ;[ÎŞ];PSS1P;[ARG1S]
ciwan	ciwan-îş-man-it	ADJ;[ÎŞ];PSS1P;[ARG2S]
ciwan	ciwan-îş-man-î	ADJ;[ÎŞ];PSS1P;[ARG3S]
ciwan	ciwan-îş-man-man	ADJ;[ÎŞ];PSS1P;[ARG1P]
ciwan	ciwan-îş-man-tan	ADJ;[ÎŞ];PSS1P;[ARG2P]
ciwan	ciwan-îş-man-yan	ADJ;[ÎŞ];PSS1P;[ARG3P]
ciwan	ciwan-îş-tan-im	ADJ;[ÎŞ];PSS2P;[ARG1S]
ciwan	ciwan-îş-tan-it	ADJ;[ÎŞ];PSS2P;[ARG2S]
ciwan	ciwan-îş-tan-î	ADJ;[ÎŞ];PSS2P;[ARG3S]
ciwan	ciwan-îş-tan-man	ADJ;[ÎŞ];PSS2P;[ARG1P]
ciwan	ciwan-îş-tan-tan	ADJ;[ÎŞ];PSS2P;[ARG2P]
ciwan	ciwan-îş-tan-yan	ADJ;[ÎŞ];PSS2P;[ARG3P]
ciwan	ciwan-îş-yan-im	ADJ;[ÎŞ];PSS3P;[ARG1S]
ciwan	ciwan-îş-yan-it	ADJ;[ÎŞ];PSS3P;[ARG2S]
ciwan	ciwan-îş-yan-î	ADJ;[ÎŞ];PSS3P;[ARG3S]
ciwan	ciwan-îş-yan-man	ADJ;[ÎŞ];PSS3P;[ARG1P]
ciwan	ciwan-îş-yan-tan	ADJ;[ÎŞ];PSS3P;[ARG2P]
ciwan	ciwan-îş-yan-yan	ADJ;[ÎŞ];PSS3P;[ARG3P]
ciwan	ciwan-eke-m	ADJ;DEF;[ARG1S]
ciwan	ciwan-eke-t	ADJ;DEF;[ARG2S]
ciwan	ciwan-eke-y	ADJ;DEF;[ARG3S]
ciwan	ciwan-eke-man	ADJ;DEF;[ARG1P]
ciwan	ciwan-eke-tan	ADJ;DEF;[ARG2P]
ciwan	ciwan-eke-yan	ADJ;DEF;[ARG3P]
ciwan	ciwan-eke-m-im	ADJ;DEF;PSS1S;[ARG1S]
ciwan	ciwan-eke-m-it	ADJ;DEF;PSS1S;[ARG2S]
ciwan	ciwan-eke-m-î	ADJ;DEF;PSS1S;[ARG3S]
ciwan	ciwan-eke-m-man	ADJ;DEF;PSS1S;[ARG1P]
ciwan	ciwan-eke-m-tan	ADJ;DEF;PSS1S;[ARG2P]
ciwan	ciwan-eke-m-yan	ADJ;DEF;PSS1S;[ARG3P]
ciwan	ciwan-eke-t-im	ADJ;DEF;PSS2S;[ARG1S]
ciwan	ciwan-eke-t-it	ADJ;DEF;PSS2S;[ARG2S]
ciwan	ciwan-eke-t-î	ADJ;DEF;PSS2S;[ARG3S]
ciwan	ciwan-eke-t-man	ADJ;DEF;PSS2S;[ARG1P]
ciwan	ciwan-eke-t-tan	ADJ;DEF;PSS2S;[ARG2P]
ciwan	ciwan-eke-t-yan	ADJ;DEF;PSS2S;[ARG3P]
ciwan	ciwan-eke-y-im	ADJ;DEF;PSS3S;[ARG1S]
ciwan	ciwan-eke-y-it	ADJ;DEF;PSS3S;[ARG2S]
ciwan	ciwan-eke-y-î	ADJ;DEF;PSS3S;[ARG3S]
ciwan	ciwan-eke-y-man	ADJ;DEF;PSS3S;[ARG1P]
ciwan	ciwan-eke-y-tan	ADJ;DEF;PSS3S;[ARG2P]
ciwan	ciwan-eke-y-yan	ADJ;DEF;PSS3S;[ARG3P]
ciwan	ciwan-eke-man-im	ADJ;DEF;PSS1P;[ARG1S]
ciwan	ciwan-eke-man-it	ADJ;DEF;PSS1P;[ARG2S]
ciwan	ciwan-eke-man-î	ADJ;DEF;PSS1P;[ARG3S]
ciwan	ciwan-eke-man-man	ADJ;DEF;PSS1P;[ARG1P]
ciwan	ciwan-eke-man-tan	ADJ;DEF;PSS1P;[ARG2P]
ciwan	ciwan-eke-man-yan	ADJ;DEF;PSS1P;[ARG3P]
ciwan	ciwan-eke-tan-im	ADJ;DEF;PSS2P;[ARG1S]
ciwan	ciwan-eke-tan-it	ADJ;DEF;PSS2P;[ARG2S]
ciwan	ciwan-eke-tan-î	ADJ;DEF;PSS2P;[ARG3S]
ciwan	ciwan-eke-tan-man	ADJ;DEF;PSS2P;[ARG1P]
ciwan	ciwan-eke-tan-tan	ADJ;DEF;PSS2P;[ARG2P]
ciwan	ciwan-eke-tan-yan	ADJ;DEF;PSS2P;[ARG3P]
ciwan	ciwan-eke-yan-im	ADJ;DEF;PSS3P;[ARG1S]
ciwan	ciwan-eke-yan-it	ADJ;DEF;PSS3P;[ARG2S]
ciwan	ciwan-eke-yan-î	ADJ;DEF;PSS3P;[ARG3S]
ciwan	ciwan-eke-yan-man	ADJ;DEF;PSS3P;[ARG1P]
ciwan	ciwan-eke-yan-tan	ADJ;DEF;PSS3P;[ARG2P]
ciwan	ciwan-eke-yan-yan	ADJ;DEF;PSS3P;[ARG3P]
ciwan	ciwan-eke-ş-im	ADJ;DEF;[ÎŞ];[ARG1S]
ciwan	ciwan-eke-ş-it	ADJ;DEF;[ÎŞ];[ARG2S]
ciwan	ciwan-eke-ş-î	ADJ;DEF;[ÎŞ];[ARG3S]
ciwan	ciwan-eke-ş-man	ADJ;DEF;[ÎŞ];[ARG1P]
ciwan	ciwan-eke-ş-tan	ADJ;DEF;[ÎŞ];[ARG2P]
ciwan	ciwan-eke-ş-yan	ADJ;DEF;[ÎŞ];[ARG3P]
ciwan	ciwan-eke-ş-im-im	ADJ;DEF;[ÎŞ];PSS1S;[ARG1S]
ciwan	ciwan-eke-ş-im-it	ADJ;DEF;[ÎŞ];PSS1S;[ARG2S]
ciwan	ciwan-eke-ş-im-î	ADJ;DEF;[ÎŞ];PSS1S;[ARG3S]
ciwan	ciwan-eke-ş-im-man	ADJ;DEF;[ÎŞ];PSS1S;[ARG1P]
ciwan	ciwan-eke-ş-im-tan	ADJ;DEF;[ÎŞ];PSS1S;[ARG2P]
ciwan	ciwan-eke-ş-im-yan	ADJ;DEF;[ÎŞ];PSS1S;[ARG3P]
ciwan	ciwan-eke-ş-it-im	ADJ;DEF;[ÎŞ];PSS2S;[ARG1S]
ciwan	ciwan-eke-ş-it-it	ADJ;DEF;[ÎŞ];PSS2S;[ARG2S]
ciwan	ciwan-eke-ş-it-î	ADJ;DEF;[ÎŞ];PSS2S;[ARG3S]
ciwan	ciwan-eke-ş-it-man	ADJ;DEF;[ÎŞ];PSS2S;[ARG1P]
ciwan	ciwan-eke-ş-it-tan	ADJ;DEF;[ÎŞ];PSS2S;[ARG2P]
ciwan	ciwan-eke-ş-it-yan	ADJ;DEF;[ÎŞ];PSS2S;[ARG3P]
ciwan	ciwan-eke-ş-y-im	ADJ;DEF;[ÎŞ];PSS3S;[ARG1S]
ciwan	ciwan-eke-ş-y-it	ADJ;DEF;[ÎŞ];PSS3S;[ARG2S]
ciwan	ciwan-eke-ş-y-î	ADJ;DEF;[ÎŞ];PSS3S;[ARG3S]
ciwan	ciwan-eke-ş-î-man	ADJ;DEF;[ÎŞ];PSS3S;[ARG1P]
ciwan	ciwan-eke-ş-î-tan	ADJ;DEF;[ÎŞ];PSS3S;[ARG2P]
ciwan	ciwan-eke-ş-î-yan	ADJ;DEF;[ÎŞ];PSS3S;[ARG3P]
ciwan	ciwan-eke-ş-man-im	ADJ;DEF;[ÎŞ];PSS1P;[ARG1S]
ciwan	ciwan-eke-ş-man-it	ADJ;DEF;[ÎŞ];PSS1P;[ARG2S]
ciwan	ciwan-eke-ş-man-î	ADJ;DEF;[ÎŞ];PSS1P;[ARG3S]
ciwan	ciwan-eke-ş-man-man	ADJ;DEF;[ÎŞ];PSS1P;[ARG1P]
ciwan	ciwan-eke-ş-man-tan	ADJ;DEF;[ÎŞ];PSS1P;[ARG2P]
ciwan	ciwan-eke-ş-man-yan	ADJ;DEF;[ÎŞ];PSS1P;[ARG3P]
ciwan	ciwan-eke-ş-tan-im	ADJ;DEF;[ÎŞ];PSS2P;[ARG1S]
ciwan	ciwan-eke-ş-tan-it	ADJ;DEF;[ÎŞ];PSS2P;[ARG2S]
ciwan	ciwan-eke-ş-tan-î	ADJ;DEF;[ÎŞ];PSS2P;[ARG3S]
ciwan	ciwan-eke-ş-tan-man	ADJ;DEF;[ÎŞ];PSS2P;[ARG1P]
ciwan	ciwan-eke-ş-tan-tan	ADJ;DEF;[ÎŞ];PSS2P;[ARG2P]
ciwan	ciwan-eke-ş-tan-yan	ADJ;DEF;[ÎŞ];PSS2P;[ARG3P]
ciwan	ciwan-eke-ş-yan-im	ADJ;DEF;[ÎŞ];PSS3P;[ARG1S]
ciwan	ciwan-eke-ş-yan-it	ADJ;DEF;[ÎŞ];PSS3P;[ARG2S]
ciwan	ciwan-eke-ş-yan-î	ADJ;DEF;[ÎŞ];PSS3P;[ARG3S]
ciwan	ciwan-eke-ş-yan-man	ADJ;DEF;[ÎŞ];PSS3P;[ARG1P]
ciwan	ciwan-eke-ş-yan-tan	ADJ;DEF;[ÎŞ];PSS3P;[ARG2P]
ciwan	ciwan-eke-ş-yan-yan	ADJ;DEF;[ÎŞ];PSS3P;[ARG3P]
ciwan	ciwan-êk-im	ADJ;INDF;[ARG1S]
ciwan	ciwan-êk-it	ADJ;INDF;[ARG2S]
ciwan	ciwan-êk-î	ADJ;INDF;[ARG3S]
ciwan	ciwan-êk-man	ADJ;INDF;[ARG1P]
ciwan	ciwan-êk-tan	ADJ;INDF;[ARG2P]
ciwan	ciwan-êk-yan	ADJ;INDF;[ARG3P]
ciwan	ciwan-êk-im-im	ADJ;INDF;PSS1S;[ARG1S]
ciwan	ciwan-êk-im-it	ADJ;INDF;PSS1S;[ARG2S]
ciwan	ciwan-êk-im-î	ADJ;INDF;PSS1S;[ARG3S]
ciwan	ciwan-êk-im-man	ADJ;INDF;PSS1S;[ARG1P]
ciwan	ciwan-êk-im-tan	ADJ;INDF;PSS1S;[ARG2P]
ciwan	ciwan-êk-im-yan	ADJ;INDF;PSS1S;[ARG3P]
ciwan	ciwan-êk-it-im	ADJ;INDF;PSS2S;[ARG1S]
ciwan	ciwan-êk-it-it	ADJ;INDF;PSS2S;[ARG2S]
ciwan	ciwan-êk-it-î	ADJ;INDF;PSS2S;[ARG3S]
ciwan	ciwan-êk-it-man	ADJ;INDF;PSS2S;[ARG1P]
ciwan	ciwan-êk-it-tan	ADJ;INDF;PSS2S;[ARG2P]
ciwan	ciwan-êk-it-yan	ADJ;INDF;PSS2S;[ARG3P]
ciwan	ciwan-êk-y-im	ADJ;INDF;PSS3S;[ARG1S]
ciwan	ciwan-êk-y-it	ADJ;INDF;PSS3S;[ARG2S]
ciwan	ciwan-êk-y-î	ADJ;INDF;PSS3S;[ARG3S]
ciwan	ciwan-êk-î-man	ADJ;INDF;PSS3S;[ARG1P]
ciwan	ciwan-êk-î-tan	ADJ;INDF;PSS3S;[ARG2P]
ciwan	ciwan-êk-î-yan	ADJ;INDF;PSS3S;[ARG3P]
ciwan	ciwan-êk-man-im	ADJ;INDF;PSS1P;[ARG1S]
ciwan	ciwan-êk-man-it	ADJ;INDF;PSS1P;[ARG2S]
ciwan	ciwan-êk-man-î	ADJ;INDF;PSS1P;[ARG3S]
ciwan	ciwan-êk-man-man	ADJ;INDF;PSS1P;[ARG1P]
ciwan	ciwan-êk-man-tan	ADJ;INDF;PSS1P;[ARG2P]
ciwan	ciwan-êk-man-yan	ADJ;INDF;PSS1P;[ARG3P]
ciwan	ciwan-êk-tan-im	ADJ;INDF;PSS2P;[ARG1S]
ciwan	ciwan-êk-tan-it	ADJ;INDF;PSS2P;[ARG2S]
ciwan	ciwan-êk-tan-î	ADJ;INDF;PSS2P;[ARG3S]
ciwan	ciwan-êk-tan-man	ADJ;INDF;PSS2P;[ARG1P]
ciwan	ciwan-êk-tan-tan	ADJ;INDF;PSS2P;[ARG2P]
ciwan	ciwan-êk-tan-yan	ADJ;INDF;PSS2P;[ARG3P]
ciwan	ciwan-êk-yan-im	ADJ;INDF;PSS3P;[ARG1S]
ciwan	ciwan-êk-yan-it	ADJ;INDF;PSS3P;[ARG2S]
ciwan	ciwan-êk-yan-î	ADJ;INDF;PSS3P;[ARG3S]
ciwan	ciwan-êk-yan-man	ADJ;INDF;PSS3P;[ARG1P]
ciwan	ciwan-êk-yan-tan	ADJ;INDF;PSS3P;[ARG2P]
ciwan	ciwan-êk-yan-yan	ADJ;INDF;PSS3P;[ARG3P]
ciwan	ciwan-êk-îş-im	ADJ;INDF;[ÎŞ];[ARG1S]
ciwan	ciwan-êk-îş-it	ADJ;INDF;[ÎŞ];[ARG2S]
ciwan	ciwan-êk-îş-î	ADJ;INDF;[ÎŞ];[ARG3S]
ciwan	ciwan-êk-îş-man	ADJ;INDF;[ÎŞ];[ARG1P]
ciwan	ciwan-êk-îş-tan	ADJ;INDF;[ÎŞ];[ARG2P]
ciwan	ciwan-êk-îş-yan	ADJ;INDF;[ÎŞ];[ARG3P]
ciwan	ciwan-êk-îş-im-im	ADJ;INDF;[ÎŞ];PSS1S;[ARG1S]
ciwan	ciwan-êk-îş-im-it	ADJ;INDF;[ÎŞ];PSS1S;[ARG2S]
ciwan	ciwan-êk-îş-im-î	ADJ;INDF;[ÎŞ];PSS1S;[ARG3S]
ciwan	ciwan-êk-îş-im-man	ADJ;INDF;[ÎŞ];PSS1S;[ARG1P]
ciwan	ciwan-êk-îş-im-tan	ADJ;INDF;[ÎŞ];PSS1S;[ARG2P]
ciwan	ciwan-êk-îş-im-yan	ADJ;INDF;[ÎŞ];PSS1S;[ARG3P]
ciwan	ciwan-êk-îş-it-im	ADJ;INDF;[ÎŞ];PSS2S;[ARG1S]
ciwan	ciwan-êk-îş-it-it	ADJ;INDF;[ÎŞ];PSS2S;[ARG2S]
ciwan	ciwan-êk-îş-it-î	ADJ;INDF;[ÎŞ];PSS2S;[ARG3S]
ciwan	ciwan-êk-îş-it-man	ADJ;INDF;[ÎŞ];PSS2S;[ARG1P]
ciwan	ciwan-êk-îş-it-tan	ADJ;INDF;[ÎŞ];PSS2S;[ARG2P]
ciwan	ciwan-êk-îş-it-yan	ADJ;INDF;[ÎŞ];PSS2S;[ARG3P]
ciwan	ciwan-êk-îş-y-im	ADJ;INDF;[ÎŞ];PSS3S;[ARG1S]
ciwan	ciwan-êk-îş-y-it	ADJ;INDF;[ÎŞ];PSS3S;[ARG2S]
ciwan	ciwan-êk-îş-y-î	ADJ;INDF;[ÎŞ];PSS3S;[ARG3S]
ciwan	ciwan-êk-îş-î-man	ADJ;INDF;[ÎŞ];PSS3S;[ARG1P]
ciwan	ciwan-êk-îş-î-tan	ADJ;INDF;[ÎŞ];PSS3S;[ARG2P]
ciwan	ciwan-êk-îş-î-yan	ADJ;INDF;[ÎŞ];PSS3S;[ARG3P]
ciwan	ciwan-êk-îş-man-im	ADJ;INDF;[ÎŞ];PSS1P;[ARG1S]
ciwan	ciwan-êk-îş-man-it	ADJ;INDF;[ÎŞ];PSS1P;[ARG2S]
ciwan	ciwan-êk-îş-man-î	ADJ;INDF;[ÎŞ];PSS1P;[ARG3S]
ciwan	ciwan-êk-îş-man-man	ADJ;INDF;[ÎŞ];PSS1P;[ARG1P]
ciwan	ciwan-êk-îş-man-tan	ADJ;INDF;[ÎŞ];PSS1P;[ARG2P]
ciwan	ciwan-êk-îş-man-yan	ADJ;INDF;[ÎŞ];PSS1P;[ARG3P]
ciwan	ciwan-êk-îş-tan-im	ADJ;INDF;[ÎŞ];PSS2P;[ARG1S]
ciwan	ciwan-êk-îş-tan-it	ADJ;INDF;[ÎŞ];PSS2P;[ARG2S]
ciwan	ciwan-êk-îş-tan-î	ADJ;INDF;[ÎŞ];PSS2P;[ARG3S]
ciwan	ciwan-êk-îş-tan-man	ADJ;INDF;[ÎŞ];PSS2P;[ARG1P]
ciwan	ciwan-êk-îş-tan-tan	ADJ;INDF;[ÎŞ];PSS2P;[ARG2P]
ciwan	ciwan-êk-îş-tan-yan	ADJ;INDF;[ÎŞ];PSS2P;[ARG3P]
ciwan	ciwan-êk-îş-yan-im	ADJ;INDF;[ÎŞ];PSS3P;[ARG1S]
ciwan	ciwan-êk-îş-yan-it	ADJ;INDF;[ÎŞ];PSS3P;[ARG2S]
ciwan	ciwan-êk-îş-yan-î	ADJ;INDF;[ÎŞ];PSS3P;[ARG3S]
ciwan	ciwan-êk-îş-yan-man	ADJ;INDF;[ÎŞ];PSS3P;[ARG1P]
ciwan	ciwan-êk-îş-yan-tan	ADJ;INDF;[ÎŞ];PSS3P;[ARG2P]
ciwan	ciwan-êk-îş-yan-yan	ADJ;INDF;[ÎŞ];PSS3P;[ARG3P]
ciwan	ciwan-e-m	ADJ;[DEM];[ARG1S]
ciwan	ciwan-e-t	ADJ;[DEM];[ARG2S]
ciwan	ciwan-e-y	ADJ;[DEM];[ARG3S]
ciwan	ciwan-e-man	ADJ;[DEM];[ARG1P]
ciwan	ciwan-e-tan	ADJ;[DEM];[ARG2P]
ciwan	ciwan-e-yan	ADJ;[DEM];[ARG3P]
ciwan	ciwan-e-m-im	ADJ;[DEM];PSS1S;[ARG1S]
ciwan	ciwan-e-m-it	ADJ;[DEM];PSS1S;[ARG2S]
ciwan	ciwan-e-m-î	ADJ;[DEM];PSS1S;[ARG3S]
ciwan	ciwan-e-m-man	ADJ;[DEM];PSS1S;[ARG1P]
ciwan	ciwan-e-m-tan	ADJ;[DEM];PSS1S;[ARG2P]
ciwan	ciwan-e-m-yan	ADJ;[DEM];PSS1S;[ARG3P]
ciwan	ciwan-e-t-im	ADJ;[DEM];PSS2S;[ARG1S]
ciwan	ciwan-e-t-it	ADJ;[DEM];PSS2S;[ARG2S]
ciwan	ciwan-e-t-î	ADJ;[DEM];PSS2S;[ARG3S]
ciwan	ciwan-e-t-man	ADJ;[DEM];PSS2S;[ARG1P]
ciwan	ciwan-e-t-tan	ADJ;[DEM];PSS2S;[ARG2P]
ciwan	ciwan-e-t-yan	ADJ;[DEM];PSS2S;[ARG3P]
ciwan	ciwan-e-y-im	ADJ;[DEM];PSS3S;[ARG1S]
ciwan	ciwan-e-y-it	ADJ;[DEM];PSS3S;[ARG2S]
ciwan	ciwan-e-y-î	ADJ;[DEM];PSS3S;[ARG3S]
ciwan	ciwan-e-y-man	ADJ;[DEM];PSS3S;[ARG1P]
ciwan	ciwan-e-y-tan	ADJ;[DEM];PSS3S;[ARG2P]
ciwan	ciwan-e-y-yan	ADJ;[DEM];PSS3S;[ARG3P]
ciwan	ciwan-e-man-im	ADJ;[DEM];PSS1P;[ARG1S]
ciwan	ciwan-e-man-it	ADJ;[DEM];PSS1P;[ARG2S]
ciwan	ciwan-e-man-î	ADJ;[DEM];PSS1P;[ARG3S]
ciwan	ciwan-e-man-man	ADJ;[DEM];PSS1P;[ARG1P]
ciwan	ciwan-e-man-tan	ADJ;[DEM];PSS1P;[ARG2P]
ciwan	ciwan-e-man-yan	ADJ;[DEM];PSS1P;[ARG3P]
ciwan	ciwan-e-tan-im	ADJ;[DEM];PSS2P;[ARG1S]
ciwan	ciwan-e-tan-it	ADJ;[DEM];PSS2P;[ARG2S]
ciwan	ciwan-e-tan-î	ADJ;[DEM];PSS2P;[ARG3S]
ciwan	ciwan-e-tan-man	ADJ;[DEM];PSS2P;[ARG1P]
ciwan	ciwan-e-tan-tan	ADJ;[DEM];PSS2P;[ARG2P]
ciwan	ciwan-e-tan-yan	ADJ;[DEM];PSS2P;[ARG3P]
ciwan	ciwan-e-yan-im	ADJ;[DEM];PSS3P;[ARG1S]
ciwan	ciwan-e-yan-it	ADJ;[DEM];PSS3P;[ARG2S]
ciwan	ciwan-e-yan-î	ADJ;[DEM];PSS3P;[ARG3S]
ciwan	ciwan-e-yan-man	ADJ;[DEM];PSS3P;[ARG1P]
ciwan	ciwan-e-yan-tan	ADJ;[DEM];PSS3P;[ARG2P]
ciwan	ciwan-e-yan-yan	ADJ;[DEM];PSS3P;[ARG3P]
ciwan	ciwan-e-ş-im	ADJ;[DEM];[ÎŞ];[ARG1S]
ciwan	ciwan-e-ş-it	ADJ;[DEM];[ÎŞ];[ARG2S]
ciwan	ciwan-e-ş-î	ADJ;[DEM];[ÎŞ];[ARG3S]
ciwan	ciwan-e-ş-man	ADJ;[DEM];[ÎŞ];[ARG1P]
ciwan	ciwan-e-ş-tan	ADJ;[DEM];[ÎŞ];[ARG2P]
ciwan	ciwan-e-ş-yan	ADJ;[DEM];[ÎŞ];[ARG3P]
ciwan	ciwan-e-ş-im-im	ADJ;[DEM];[ÎŞ];PSS1S;[ARG1S]
ciwan	ciwan-e-ş-im-it	ADJ;[DEM];[ÎŞ];PSS1S;[ARG2S]
ciwan	ciwan-e-ş-im-î	ADJ;[DEM];[ÎŞ];PSS1S;[ARG3S]
ciwan	ciwan-e-ş-im-man	ADJ;[DEM];[ÎŞ];PSS1S;[ARG1P]
ciwan	ciwan-e-ş-im-tan	ADJ;[DEM];[ÎŞ];PSS1S;[ARG2P]
ciwan	ciwan-e-ş-im-yan	ADJ;[DEM];[ÎŞ];PSS1S;[ARG3P]
ciwan	ciwan-e-ş-it-im	ADJ;[DEM];[ÎŞ];PSS2S;[ARG1S]
ciwan	ciwan-e-ş-it-it	ADJ;[DEM];[ÎŞ];PSS2S;[ARG2S]
ciwan	ciwan-e-ş-it-î	ADJ;[DEM];[ÎŞ];PSS2S;[ARG3S]
ciwan	ciwan-e-ş-it-man	ADJ;[DEM];[ÎŞ];PSS2S;[ARG1P]
ciwan	ciwan-e-ş-it-tan	ADJ;[DEM];[ÎŞ];PSS2S;[ARG2P]
ciwan	ciwan-e-ş-it-yan	ADJ;[DEM];[ÎŞ];PSS2S;[ARG3P]
ciwan	ciwan-e-ş-y-im	ADJ;[DEM];[ÎŞ];PSS3S;[ARG1S]
ciwan	ciwan-e-ş-y-it	ADJ;[DEM];[ÎŞ];PSS3S;[ARG2S]
ciwan	ciwan-e-ş-y-î	ADJ;[DEM];[ÎŞ];PSS3S;[ARG3S]
ciwan	ciwan-e-ş-î-man	ADJ;[DEM];[ÎŞ];PSS3S;[ARG1P]
ciwan	ciwan-e-ş-î-tan	ADJ;[DEM];[ÎŞ];PSS3S;[ARG2P]
ciwan	ciwan-e-ş-î-yan	ADJ;[DEM];[ÎŞ];PSS3S;[ARG3P]
ciwan	ciwan-e-ş-man-im	ADJ;[DEM];[ÎŞ];PSS1P;[ARG1S]
ciwan	ciwan-e-ş-man-it	ADJ;[DEM];[ÎŞ];PSS1P;[ARG2S]
ciwan	ciwan-e-ş-man-î	ADJ;[DEM];[ÎŞ];PSS1P;[ARG3S]
ciwan	ciwan-e-ş-man-man	ADJ;[DEM];[ÎŞ];PSS1P;[ARG1P]
ciwan	ciwan-e-ş-man-tan	ADJ;[DEM];[ÎŞ];PSS1P;[ARG2P]
ciwan	ciwan-e-ş-man-yan	ADJ;[DEM];[ÎŞ];PSS1P;[ARG3P]
ciwan	ciwan-e-ş-tan-im	ADJ;[DEM];[ÎŞ];PSS2P;[ARG1S]
ciwan	ciwan-e-ş-tan-it	ADJ;[DEM];[ÎŞ];PSS2P;[ARG2S]
ciwan	ciwan-e-ş-tan-î	ADJ;[DEM];[ÎŞ];PSS2P;[ARG3S]
ciwan	ciwan-e-ş-tan-man	ADJ;[DEM];[ÎŞ];PSS2P;[ARG1P]
ciwan	ciwan-e-ş-tan-tan	ADJ;[DEM];[ÎŞ];PSS2P;[ARG2P]
ciwan	ciwan-e-ş-tan-yan	ADJ;[DEM];[ÎŞ];PSS2P;[ARG3P]
ciwan	ciwan-e-ş-yan-im	ADJ;[DEM];[ÎŞ];PSS3P;[ARG1S]
ciwan	ciwan-e-ş-yan-it	ADJ;[DEM];[ÎŞ];PSS3P;[ARG2S]
ciwan	ciwan-e-ş-yan-î	ADJ;[DEM];[ÎŞ];PSS3P;[ARG3S]
ciwan	ciwan-e-ş-yan-man	ADJ;[DEM];[ÎŞ];PSS3P;[ARG1P]
ciwan	ciwan-e-ş-yan-tan	ADJ;[DEM];[ÎŞ];PSS3P;[ARG2P]
ciwan	ciwan-e-ş-yan-yan	ADJ;[DEM];[ÎŞ];PSS3P;[ARG3P]
ciwan	ciwan-an-im	ADJ;PL;[ARG1S]
ciwan	ciwan-an-it	ADJ;PL;[ARG2S]
ciwan	ciwan-an-î	ADJ;PL;[ARG3S]
ciwan	ciwan-an-man	ADJ;PL;[ARG1P]
ciwan	ciwan-an-tan	ADJ;PL;[ARG2P]
