Count: 3032 Words
Lemma	Form	Analysis
dar	dar-e-ş-it-ewe-n	N;[DEM];[ÎŞ];PSS2S;[EWE];[COP3P]
dar	dar-e-ş-î	N;[DEM];[ÎŞ];PSS3S
dar	dar-e-ş-y-im	N;[DEM];[ÎŞ];PSS3S;[COP1S]
dar	dar-e-ş-y-ît	N;[DEM];[ÎŞ];PSS3S;[COP2S]
dar	dar-e-ş-ye-tî	N;[DEM];[ÎŞ];PSS3S;[COP3S]
dar	dar-e-ş-y-în	N;[DEM];[ÎŞ];PSS3S;[COP1P]
dar	dar-e-ş-y-in	N;[DEM];[ÎŞ];PSS3S;[COP2P]
dar	dar-e-ş-y-in	N;[DEM];[ÎŞ];PSS3S;[COP3P]
dar	dar-e-ş-î-da	N;[DEM];[ÎŞ];PSS3S;[DA]
dar	dar-e-ş-î-da-m	N;[DEM];[ÎŞ];PSS3S;[DA];[COP1S]
dar	dar-e-ş-î-da-yt	N;[DEM];[ÎŞ];PSS3S;[DA];[COP2S]
dar	dar-e-ş-î-da-ye	N;[DEM];[ÎŞ];PSS3S;[DA];[COP3S]
dar	dar-e-ş-î-da-yn	N;[DEM];[ÎŞ];PSS3S;[DA];[COP1P]
dar	dar-e-ş-î-da-n	N;[DEM];[ÎŞ];PSS3S;[DA];[COP2P]
dar	dar-e-ş-î-da-n	N;[DEM];[ÎŞ];PSS3S;[DA];[COP3P]
dar	dar-e-ş-î-yewe	N;[DEM];[ÎŞ];PSS3S;[EWE]
dar	dar-e-ş-î-yewe-m	N;[DEM];[ÎŞ];PSS3S;[EWE];[COP1S]
dar	dar-e-ş-î-yewe-yt	N;[DEM];[ÎŞ];PSS3S;[EWE];[COP2S]
dar	dar-e-ş-î-yewe-ye	N;[DEM];[ÎŞ];PSS3S;[EWE];[COP3S]
dar	dar-e-ş-î-yewe-yn	N;[DEM];[ÎŞ];PSS3S;[EWE];[COP1P]
dar	dar-e-ş-î-yewe-n	N;[DEM];[ÎŞ];PSS3S;[EWE];[COP2P]
dar	dar-e-ş-î-yewe-n	N;[DEM];[ÎŞ];PSS3S;[EWE];[COP3P]
dar	dar-e-ş-man	N;[DEM];[ÎŞ];PSS1P
dar	dar-e-ş-man-im	N;[DEM];[ÎŞ];PSS1P;[COP1S]
dar	dar-e-ş-man-ît	N;[DEM];[ÎŞ];PSS1P;[COP2S]
dar	dar-e-ş-man-e	N;[DEM];[ÎŞ];PSS1P;[COP3S]
dar	dar-e-ş-man-în	N;[DEM];[ÎŞ];PSS1P;[COP1P]
dar	dar-e-ş-man-in	N;[DEM];[ÎŞ];PSS1P;[COP2P]
dar	dar-e-ş-man-in	N;[DEM];[ÎŞ];PSS1P;[COP3P]
dar	dar-e-ş-man-da	N;[DEM];[ÎŞ];PSS1P;[DA]
dar	dar-e-ş-man-da-m	N;[DEM];[ÎŞ];PSS1P;[DA];[COP1S]
dar	dar-e-ş-man-da-yt	N;[DEM];[ÎŞ];PSS1P;[DA];[COP2S]
dar	dar-e-ş-man-da-ye	N;[DEM];[ÎŞ];PSS1P;[DA];[COP3S]
dar	dar-e-ş-man-da-yn	N;[DEM];[ÎŞ];PSS1P;[DA];[COP1P]
dar	dar-e-ş-man-da-n	N;[DEM];[ÎŞ];PSS1P;[DA];[COP2P]
dar	dar-e-ş-man-da-n	N;[DEM];[ÎŞ];PSS1P;[DA];[COP3P]
dar	dar-e-ş-man-ewe	N;[DEM];[ÎŞ];PSS1P;[EWE]
dar	dar-e-ş-man-ewe-m	N;[DEM];[ÎŞ];PSS1P;[EWE];[COP1S]
dar	dar-e-ş-man-ewe-yt	N;[DEM];[ÎŞ];PSS1P;[EWE];[COP2S]
dar	dar-e-ş-man-ewe-ye	N;[DEM];[ÎŞ];PSS1P;[EWE];[COP3S]
dar	dar-e-ş-man-ewe-yn	N;[DEM];[ÎŞ];PSS1P;[EWE];[COP1P]
dar	dar-e-ş-man-ewe-n	N;[DEM];[ÎŞ];PSS1P;[EWE];[COP2P]
dar	dar-e-ş-man-ewe-n	N;[DEM];[ÎŞ];PSS1P;[EWE];[COP3P]
dar	dar-e-ş-tan	N;[DEM];[ÎŞ];PSS2P
dar	dar-e-ş-tan-im	N;[DEM];[ÎŞ];PSS2P;[COP1S]
dar	dar-e-ş-tan-ît	N;[DEM];[ÎŞ];PSS2P;[COP2S]
dar	dar-e-ş-tan-e	N;[DEM];[ÎŞ];PSS2P;[COP3S]
dar	dar-e-ş-tan-în	N;[DEM];[ÎŞ];PSS2P;[COP1P]
dar	dar-e-ş-tan-in	N;[DEM];[ÎŞ];PSS2P;[COP2P]
dar	dar-e-ş-tan-in	N;[DEM];[ÎŞ];PSS2P;[COP3P]
dar	dar-e-ş-tan-da	N;[DEM];[ÎŞ];PSS2P;[DA]
dar	dar-e-ş-tan-da-m	N;[DEM];[ÎŞ];PSS2P;[DA];[COP1S]
dar	dar-e-ş-tan-da-yt	N;[DEM];[ÎŞ];PSS2P;[DA];[COP2S]
dar	dar-e-ş-tan-da-ye	N;[DEM];[ÎŞ];PSS2P;[DA];[COP3S]
dar	dar-e-ş-tan-da-yn	N;[DEM];[ÎŞ];PSS2P;[DA];[COP1P]
dar	dar-e-ş-tan-da-n	N;[DEM];[ÎŞ];PSS2P;[DA];[COP2P]
dar	dar-e-ş-tan-da-n	N;[DEM];[ÎŞ];PSS2P;[DA];[COP3P]
dar	dar-e-ş-tan-ewe	N;[DEM];[ÎŞ];PSS2P;[EWE]
dar	dar-e-ş-tan-ewe-m	N;[DEM];[ÎŞ];PSS2P;[EWE];[COP1S]
dar	dar-e-ş-tan-ewe-yt	N;[DEM];[ÎŞ];PSS2P;[EWE];[COP2S]
dar	dar-e-ş-tan-ewe-ye	N;[DEM];[ÎŞ];PSS2P;[EWE];[COP3S]
dar	dar-e-ş-tan-ewe-yn	N;[DEM];[ÎŞ];PSS2P;[EWE];[COP1P]
dar	dar-e-ş-tan-ewe-n	N;[DEM];[ÎŞ];PSS2P;[EWE];[COP2P]
dar	dar-e-ş-tan-ewe-n	N;[DEM];[ÎŞ];PSS2P;[EWE];[COP3P]
dar	dar-e-ş-yan	N;[DEM];[ÎŞ];PSS3P
dar	dar-e-ş-yan-im	N;[DEM];[ÎŞ];PSS3P;[COP1S]
dar	dar-e-ş-yan-ît	N;[DEM];[ÎŞ];PSS3P;[COP2S]
dar	dar-e-ş-yan-e	N;[DEM];[ÎŞ];PSS3P;[COP3S]
dar	dar-e-ş-yan-în	N;[DEM];[ÎŞ];PSS3P;[COP1P]
dar	dar-e-ş-yan-in	N;[DEM];[ÎŞ];PSS3P;[COP2P]
dar	dar-e-ş-yan-in	N;[DEM];[ÎŞ];PSS3P;[COP3P]
dar	dar-e-ş-yan-da	N;[DEM];[ÎŞ];PSS3P;[DA]
dar	dar-e-ş-yan-da-m	N;[DEM];[ÎŞ];PSS3P;[DA];[COP1S]
dar	dar-e-ş-yan-da-yt	N;[DEM];[ÎŞ];PSS3P;[DA];[COP2S]
dar	dar-e-ş-yan-da-ye	N;[DEM];[ÎŞ];PSS3P;[DA];[COP3S]
dar	dar-e-ş-yan-da-yn	N;[DEM];[ÎŞ];PSS3P;[DA];[COP1P]
dar	dar-e-ş-yan-da-n	N;[DEM];[ÎŞ];PSS3P;[DA];[COP2P]
dar	dar-e-ş-yan-da-n	N;[DEM];[ÎŞ];PSS3P;[DA];[COP3P]
dar	dar-e-ş-yan-ewe	N;[DEM];[ÎŞ];PSS3P;[EWE]
dar	dar-e-ş-yan-ewe-m	N;[DEM];[ÎŞ];PSS3P;[EWE];[COP1S]
dar	dar-e-ş-yan-ewe-yt	N;[DEM];[ÎŞ];PSS3P;[EWE];[COP2S]
dar	dar-e-ş-yan-ewe-ye	N;[DEM];[ÎŞ];PSS3P;[EWE];[COP3S]
dar	dar-e-ş-yan-ewe-yn	N;[DEM];[ÎŞ];PSS3P;[EWE];[COP1P]
dar	dar-e-ş-yan-ewe-n	N;[DEM];[ÎŞ];PSS3P;[EWE];[COP2P]
dar	dar-e-ş-yan-ewe-n	N;[DEM];[ÎŞ];PSS3P;[EWE];[COP3P]
dar	dar-an	N;PL
dar	dar-an-im	N;PL;[COP1S]
dar	dar-an-ît	N;PL;[COP2S]
dar	dar-an-e	N;PL;[COP3S]
dar	dar-an-în	N;PL;[COP1P]
dar	dar-an-in	N;PL;[COP2P]
dar	dar-an-in	N;PL;[COP3P]
dar	dar-an-da	N;PL;[DA]
dar	dar-an-da-m	N;PL;[DA];[COP1S]
dar	dar-an-da-yt	N;PL;[DA];[COP2S]
dar	dar-an-da-ye	N;PL;[DA];[COP3S]
dar	dar-an-da-yn	N;PL;[DA];[COP1P]
dar	dar-an-da-n	N;PL;[DA];[COP2P]
dar	dar-an-da-n	N;PL;[DA];[COP3P]
dar	dar-an-ewe	N;PL;[EWE]
dar	dar-an-ewe-m	N;PL;[EWE];[COP1S]
dar	dar-an-ewe-yt	N;PL;[EWE];[COP2S]
dar	dar-an-ewe-ye	N;PL;[EWE];[COP3S]
dar	dar-an-ewe-yn	N;PL;[EWE];[COP1P]
dar	dar-an-ewe-n	N;PL;[EWE];[COP2P]
dar	dar-an-ewe-n	N;PL;[EWE];[COP3P]
dar	dar-an-im	N;PL;PSS1S
dar	dar-an-im-im	N;PL;PSS1S;[COP1S]
dar	dar-an-im-ît	N;PL;PSS1S;[COP2S]
dar	dar-an-im-e	N;PL;PSS1S;[COP3S]
dar	dar-an-im-în	N;PL;PSS1S;[COP1P]
dar	dar-an-im-in	N;PL;PSS1S;[COP2P]
dar	dar-an-im-in	N;PL;PSS1S;[COP3P]
dar	dar-an-im-da	N;PL;PSS1S;[DA]
dar	dar-an-im-da-m	N;PL;PSS1S;[DA];[COP1S]
dar	dar-an-im-da-yt	N;PL;PSS1S;[DA];[COP2S]
dar	dar-an-im-da-ye	N;PL;PSS1S;[DA];[COP3S]
dar	dar-an-im-da-yn	N;PL;PSS1S;[DA];[COP1P]
dar	dar-an-im-da-n	N;PL;PSS1S;[DA];[COP2P]
dar	dar-an-im-da-n	N;PL;PSS1S;[DA];[COP3P]
dar	dar-an-im-ewe	N;PL;PSS1S;[EWE]
dar	dar-an-im-ewe-m	N;PL;PSS1S;[EWE];[COP1S]
dar	dar-an-im-ewe-yt	N;PL;PSS1S;[EWE];[COP2S]
dar	dar-an-im-ewe-ye	N;PL;PSS1S;[EWE];[COP3S]
dar	dar-an-im-ewe-yn	N;PL;PSS1S;[EWE];[COP1P]
dar	dar-an-im-ewe-n	N;PL;PSS1S;[EWE];[COP2P]
dar	dar-an-im-ewe-n	N;PL;PSS1S;[EWE];[COP3P]
dar	dar-an-it	N;PL;PSS2S
dar	dar-an-it-im	N;PL;PSS2S;[COP1S]
dar	dar-an-it-ît	N;PL;PSS2S;[COP2S]
dar	dar-an-it-e	N;PL;PSS2S;[COP3S]
dar	dar-an-it-în	N;PL;PSS2S;[COP1P]
dar	dar-an-it-in	N;PL;PSS2S;[COP2P]
dar	dar-an-it-in	N;PL;PSS2S;[COP3P]
dar	dar-an-it-da	N;PL;PSS2S;[DA]
dar	dar-an-it-da-m	N;PL;PSS2S;[DA];[COP1S]
dar	dar-an-it-da-yt	N;PL;PSS2S;[DA];[COP2S]
dar	dar-an-it-da-ye	N;PL;PSS2S;[DA];[COP3S]
dar	dar-an-it-da-yn	N;PL;PSS2S;[DA];[COP1P]
dar	dar-an-it-da-n	N;PL;PSS2S;[DA];[COP2P]
dar	dar-an-it-da-n	N;PL;PSS2S;[DA];[COP3P]
dar	dar-an-it-ewe	N;PL;PSS2S;[EWE]
dar	dar-an-it-ewe-m	N;PL;PSS2S;[EWE];[COP1S]
dar	dar-an-it-ewe-yt	N;PL;PSS2S;[EWE];[COP2S]
dar	dar-an-it-ewe-ye	N;PL;PSS2S;[EWE];[COP3S]
dar	dar-an-it-ewe-yn	N;PL;PSS2S;[EWE];[COP1P]
dar	dar-an-it-ewe-n	N;PL;PSS2S;[EWE];[COP2P]
dar	dar-an-it-ewe-n	N;PL;PSS2S;[EWE];[COP3P]
dar	dar-an-î	N;PL;PSS3S
dar	dar-an-y-im	N;PL;PSS3S;[COP1S]
dar	dar-an-y-ît	N;PL;PSS3S;[COP2S]
dar	dar-an-ye-tî	N;PL;PSS3S;[COP3S]
dar	dar-an-y-în	N;PL;PSS3S;[COP1P]
dar	dar-an-y-in	N;PL;PSS3S;[COP2P]
dar	dar-an-y-in	N;PL;PSS3S;[COP3P]
dar	dar-an-î-da	N;PL;PSS3S;[DA]
dar	dar-an-î-da-m	N;PL;PSS3S;[DA];[COP1S]
dar	dar-an-î-da-yt	N;PL;PSS3S;[DA];[COP2S]
dar	dar-an-î-da-ye	N;PL;PSS3S;[DA];[COP3S]
dar	dar-an-î-da-yn	N;PL;PSS3S;[DA];[COP1P]
dar	dar-an-î-da-n	N;PL;PSS3S;[DA];[COP2P]
dar	dar-an-î-da-n	N;PL;PSS3S;[DA];[COP3P]
dar	dar-an-î-yewe	N;PL;PSS3S;[EWE]
dar	dar-an-î-yewe-m	N;PL;PSS3S;[EWE];[COP1S]
dar	dar-an-î-yewe-yt	N;PL;PSS3S;[EWE];[COP2S]
dar	dar-an-î-yewe-ye	N;PL;PSS3S;[EWE];[COP3S]
dar	dar-an-î-yewe-yn	N;PL;PSS3S;[EWE];[COP1P]
dar	dar-an-î-yewe-n	N;PL;PSS3S;[EWE];[COP2P]
dar	dar-an-î-yewe-n	N;PL;PSS3S;[EWE];[COP3P]
dar	dar-an-man	N;PL;PSS1P
dar	dar-an-man-im	N;PL;PSS1P;[COP1S]
dar	dar-an-man-ît	N;PL;PSS1P;[COP2S]
dar	dar-an-man-e	N;PL;PSS1P;[COP3S]
dar	dar-an-man-în	N;PL;PSS1P;[COP1P]
dar	dar-an-man-in	N;PL;PSS1P;[COP2P]
dar	dar-an-man-in	N;PL;PSS1P;[COP3P]
dar	dar-an-man-da	N;PL;PSS1P;[DA]
dar	dar-an-man-da-m	N;PL;PSS1P;[DA];[COP1S]
dar	dar-an-man-da-yt	N;PL;PSS1P;[DA];[COP2S]
dar	dar-an-man-da-ye	N;PL;PSS1P;[DA];[COP3S]
dar	dar-an-man-da-yn	N;PL;PSS1P;[DA];[COP1P]
dar	dar-an-man-da-n	N;PL;PSS1P;[DA];[COP2P]
dar	dar-an-man-da-n	N;PL;PSS1P;[DA];[COP3P]
dar	dar-an-man-ewe	N;PL;PSS1P;[EWE]
dar	dar-an-man-ewe-m	N;PL;PSS1P;[EWE];[COP1S]
dar	dar-an-man-ewe-yt	N;PL;PSS1P;[EWE];[COP2S]
dar	dar-an-man-ewe-ye	N;PL;PSS1P;[EWE];[COP3S]
dar	dar-an-man-ewe-yn	N;PL;PSS1P;[EWE];[COP1P]
dar	dar-an-man-ewe-n	N;PL;PSS1P;[EWE];[COP2P]
dar	dar-an-man-ewe-n	N;PL;PSS1P;[EWE];[COP3P]
dar	dar-an-tan	N;PL;PSS2P
dar	dar-an-tan-im	N;PL;PSS2P;[COP1S]
dar	dar-an-tan-ît	N;PL;PSS2P;[COP2S]
dar	dar-an-tan-e	N;PL;PSS2P;[COP3S]
dar	dar-an-tan-în	N;PL;PSS2P;[COP1P]
dar	dar-an-tan-in	N;PL;PSS2P;[COP2P]
dar	dar-an-tan-in	N;PL;PSS2P;[COP3P]
dar	dar-an-tan-da	N;PL;PSS2P;[DA]
dar	dar-an-tan-da-m	N;PL;PSS2P;[DA];[COP1S]
dar	dar-an-tan-da-yt	N;PL;PSS2P;[DA];[COP2S]
dar	dar-an-tan-da-ye	N;PL;PSS2P;[DA];[COP3S]
dar	dar-an-tan-da-yn	N;PL;PSS2P;[DA];[COP1P]
dar	dar-an-tan-da-n	N;PL;PSS2P;[DA];[COP2P]
dar	dar-an-tan-da-n	N;PL;PSS2P;[DA];[COP3P]
dar	dar-an-tan-ewe	N;PL;PSS2P;[EWE]
dar	dar-an-tan-ewe-m	N;PL;PSS2P;[EWE];[COP1S]
dar	dar-an-tan-ewe-yt	N;PL;PSS2P;[EWE];[COP2S]
dar	dar-an-tan-ewe-ye	N;PL;PSS2P;[EWE];[COP3S]
dar	dar-an-tan-ewe-yn	N;PL;PSS2P;[EWE];[COP1P]
dar	dar-an-tan-ewe-n	N;PL;PSS2P;[EWE];[COP2P]
dar	dar-an-tan-ewe-n	N;PL;PSS2P;[EWE];[COP3P]
dar	dar-an-yan	N;PL;PSS3P
dar	dar-an-yan-im	N;PL;PSS3P;[COP1S]
dar	dar-an-yan-ît	N;PL;PSS3P;[COP2S]
dar	dar-an-yan-e	N;PL;PSS3P;[COP3S]
dar	dar-an-yan-în	N;PL;PSS3P;[COP1P]
dar	dar-an-yan-in	N;PL;PSS3P;[COP2P]
dar	dar-an-yan-in	N;PL;PSS3P;[COP3P]
dar	dar-an-yan-da	N;PL;PSS3P;[DA]
dar	dar-an-yan-da-m	N;PL;PSS3P;[DA];[COP1S]
dar	dar-an-yan-da-yt	N;PL;PSS3P;[DA];[COP2S]
dar	dar-an-yan-da-ye	N;PL;PSS3P;[DA];[COP3S]
dar	dar-an-yan-da-yn	N;PL;PSS3P;[DA];[COP1P]
dar	dar-an-yan-da-n	N;PL;PSS3P;[DA];[COP2P]
dar	dar-an-yan-da-n	N;PL;PSS3P;[DA];[COP3P]
dar	dar-an-yan-ewe	N;PL;PSS3P;[EWE]
dar	dar-an-yan-ewe-m	N;PL;PSS3P;[EWE];[COP1S]
dar	dar-an-yan-ewe-yt	N;PL;PSS3P;[EWE];[COP2S]
dar	dar-an-yan-ewe-ye	N;PL;PSS3P;[EWE];[COP3S]
dar	dar-an-yan-ewe-yn	N;PL;PSS3P;[EWE];[COP1P]
dar	dar-an-yan-ewe-n	N;PL;PSS3P;[EWE];[COP2P]
dar	dar-an-yan-ewe-n	N;PL;PSS3P;[EWE];[COP3P]
dar	dar-an-îş	N;PL;[ÎŞ]
dar	dar-an-îş-im	N;PL;[ÎŞ];[COP1S]
dar	dar-an-îş-ît	N;PL;[ÎŞ];[COP2S]
dar	dar-an-îş-e	N;PL;[ÎŞ];[COP3S]
dar	dar-an-îş-în	N;PL;[ÎŞ];[COP1P]
dar	dar-an-îş-in	N;PL;[ÎŞ];[COP2P]
dar	dar-an-îş-in	N;PL;[ÎŞ];[COP3P]
dar	dar-an-îş-da	N;PL;[ÎŞ];[DA]
dar	dar-an-îş-da-m	N;PL;[ÎŞ];[DA];[COP1S]
dar	dar-an-îş-da-yt	N;PL;[ÎŞ];[DA];[COP2S]
dar	dar-an-îş-da-ye	N;PL;[ÎŞ];[DA];[COP3S]
dar	dar-an-îş-da-yn	N;PL;[ÎŞ];[DA];[COP1P]
dar	dar-an-îş-da-n	N;PL;[ÎŞ];[DA];[COP2P]
dar	dar-an-îş-da-n	N;PL;[ÎŞ];[DA];[COP3P]
dar	dar-an-îş-ewe	N;PL;[ÎŞ];[EWE]
dar	dar-an-îş-ewe-m	N;PL;[ÎŞ];[EWE];[COP1S]
dar	dar-an-îş-ewe-yt	N;PL;[ÎŞ];[EWE];[COP2S]
dar	dar-an-îş-ewe-ye	N;PL;[ÎŞ];[EWE];[COP3S]
dar	dar-an-îş-ewe-yn	N;PL;[ÎŞ];[EWE];[COP1P]
dar	dar-an-îş-ewe-n	N;PL;[ÎŞ];[EWE];[COP2P]
dar	dar-an-îş-ewe-n	N;PL;[ÎŞ];[EWE];[COP3P]
dar	dar-an-îş-im	N;PL;[ÎŞ];PSS1S
dar	dar-an-îş-im-im	N;PL;[ÎŞ];PSS1S;[COP1S]
dar	dar-an-îş-im-ît	N;PL;[ÎŞ];PSS1S;[COP2S]
dar	dar-an-îş-im-e	N;PL;[ÎŞ];PSS1S;[COP3S]
dar	dar-an-îş-im-în	N;PL;[ÎŞ];PSS1S;[COP1P]
dar	dar-an-îş-im-in	N;PL;[ÎŞ];PSS1S;[COP2P]
dar	dar-an-îş-im-in	N;PL;[ÎŞ];PSS1S;[COP3P]
dar	dar-an-îş-im-da	N;PL;[ÎŞ];PSS1S;[DA]
dar	dar-an-îş-im-da-m	N;PL;[ÎŞ];PSS1S;[DA];[COP1S]
dar	dar-an-îş-im-da-yt	N;PL;[ÎŞ];PSS1S;[DA];[COP2S]
dar	dar-an-îş-im-da-ye	N;PL;[ÎŞ];PSS1S;[DA];[COP3S]
dar	dar-an-îş-im-da-yn	N;PL;[ÎŞ];PSS1S;[DA];[COP1P]
dar	dar-an-îş-im-da-n	N;PL;[ÎŞ];PSS1S;[DA];[COP2P]
dar	dar-an-îş-im-da-n	N;PL;[ÎŞ];PSS1S;[DA];[COP3P]
dar	dar-an-îş-im-ewe	N;PL;[ÎŞ];PSS1S;[EWE]
dar	dar-an-îş-im-ewe-m	N;PL;[ÎŞ];PSS1S;[EWE];[COP1S]
dar	dar-an-îş-im-ewe-yt	N;PL;[ÎŞ];PSS1S;[EWE];[COP2S]
dar	dar-an-îş-im-ewe-ye	N;PL;[ÎŞ];PSS1S;[EWE];[COP3S]
dar	dar-an-îş-im-ewe-yn	N;PL;[ÎŞ];PSS1S;[EWE];[COP1P]
dar	dar-an-îş-im-ewe-n	N;PL;[ÎŞ];PSS1S;[EWE];[COP2P]
dar	dar-an-îş-im-ewe-n	N;PL;[ÎŞ];PSS1S;[EWE];[COP3P]
dar	dar-an-îş-it	N;PL;[ÎŞ];PSS2S
dar	dar-an-îş-it-im	N;PL;[ÎŞ];PSS2S;[COP1S]
dar	dar-an-îş-it-ît	N;PL;[ÎŞ];PSS2S;[COP2S]
dar	dar-an-îş-it-e	N;PL;[ÎŞ];PSS2S;[COP3S]
dar	dar-an-îş-it-în	N;PL;[ÎŞ];PSS2S;[COP1P]
dar	dar-an-îş-it-in	N;PL;[ÎŞ];PSS2S;[COP2P]
dar	dar-an-îş-it-in	N;PL;[ÎŞ];PSS2S;[COP3P]
dar	dar-an-îş-it-da	N;PL;[ÎŞ];PSS2S;[DA]
dar	dar-an-îş-it-da-m	N;PL;[ÎŞ];PSS2S;[DA];[COP1S]
dar	dar-an-îş-it-da-yt	N;PL;[ÎŞ];PSS2S;[DA];[COP2S]
dar	dar-an-îş-it-da-ye	N;PL;[ÎŞ];PSS2S;[DA];[COP3S]
dar	dar-an-îş-it-da-yn	N;PL;[ÎŞ];PSS2S;[DA];[COP1P]
dar	dar-an-îş-it-da-n	N;PL;[ÎŞ];PSS2S;[DA];[COP2P]
dar	dar-an-îş-it-da-n	N;PL;[ÎŞ];PSS2S;[DA];[COP3P]
dar	dar-an-îş-it-ewe	N;PL;[ÎŞ];PSS2S;[EWE]
dar	dar-an-îş-it-ewe-m	N;PL;[ÎŞ];PSS2S;[EWE];[COP1S]
dar	dar-an-îş-it-ewe-yt	N;PL;[ÎŞ];PSS2S;[EWE];[COP2S]
dar	dar-an-îş-it-ewe-ye	N;PL;[ÎŞ];PSS2S;[EWE];[COP3S]
dar	dar-an-îş-it-ewe-yn	N;PL;[ÎŞ];PSS2S;[EWE];[COP1P]
dar	dar-an-îş-it-ewe-n	N;PL;[ÎŞ];PSS2S;[EWE];[COP2P]
dar	dar-an-îş-it-ewe-n	N;PL;[ÎŞ];PSS2S;[EWE];[COP3P]
dar	dar-an-îş-î	N;PL;[ÎŞ];PSS3S
dar	dar-an-îş-y-im	N;PL;[ÎŞ];PSS3S;[COP1S]
dar	dar-an-îş-y-ît	N;PL;[ÎŞ];PSS3S;[COP2S]
dar	dar-an-îş-ye-tî	N;PL;[ÎŞ];PSS3S;[COP3S]
dar	dar-an-îş-y-în	N;PL;[ÎŞ];PSS3S;[COP1P]
dar	dar-an-îş-y-in	N;PL;[ÎŞ];PSS3S;[COP2P]
dar	dar-an-îş-y-in	N;PL;[ÎŞ];PSS3S;[COP3P]
dar	dar-an-îş-î-da	N;PL;[ÎŞ];PSS3S;[DA]
dar	dar-an-îş-î-da-m	N;PL;[ÎŞ];PSS3S;[DA];[COP1S]
dar	dar-an-îş-î-da-yt	N;PL;[ÎŞ];PSS3S;[DA];[COP2S]
dar	dar-an-îş-î-da-ye	N;PL;[ÎŞ];PSS3S;[DA];[COP3S]
dar	dar-an-îş-î-da-yn	N;PL;[ÎŞ];PSS3S;[DA];[COP1P]
dar	dar-an-îş-î-da-n	N;PL;[ÎŞ];PSS3S;[DA];[COP2P]
dar	dar-an-îş-î-da-n	N;PL;[ÎŞ];PSS3S;[DA];[COP3P]
dar	dar-an-îş-î-yewe	N;PL;[ÎŞ];PSS3S;[EWE]
dar	dar-an-îş-î-yewe-m	N;PL;[ÎŞ];PSS3S;[EWE];[COP1S]
dar	dar-an-îş-î-yewe-yt	N;PL;[ÎŞ];PSS3S;[EWE];[COP2S]
dar	dar-an-îş-î-yewe-ye	N;PL;[ÎŞ];PSS3S;[EWE];[COP3S]
dar	dar-an-îş-î-yewe-yn	N;PL;[ÎŞ];PSS3S;[EWE];[COP1P]
dar	dar-an-îş-î-yewe-n	N;PL;[ÎŞ];PSS3S;[EWE];[COP2P]
dar	dar-an-îş-î-yewe-n	N;PL;[ÎŞ];PSS3S;[EWE];[COP3P]
dar	dar-an-îş-man	N;PL;[ÎŞ];PSS1P
dar	dar-an-îş-man-im	N;PL;[ÎŞ];PSS1P;[COP1S]
dar	dar-an-îş-man-ît	N;PL;[ÎŞ];PSS1P;[COP2S]
dar	dar-an-îş-man-e	N;PL;[ÎŞ];PSS1P;[COP3S]
dar	dar-an-îş-man-în	N;PL;[ÎŞ];PSS1P;[COP1P]
dar	dar-an-îş-man-in	N;PL;[ÎŞ];PSS1P;[COP2P]
dar	dar-an-îş-man-in	N;PL;[ÎŞ];PSS1P;[COP3P]
dar	dar-an-îş-man-da	N;PL;[ÎŞ];PSS1P;[DA]
dar	dar-an-îş-man-da-m	N;PL;[ÎŞ];PSS1P;[DA];[COP1S]
dar	dar-an-îş-man-da-yt	N;PL;[ÎŞ];PSS1P;[DA];[COP2S]
dar	dar-an-îş-man-da-ye	N;PL;[ÎŞ];PSS1P;[DA];[COP3S]
dar	dar-an-îş-man-da-yn	N;PL;[ÎŞ];PSS1P;[DA];[COP1P]
dar	dar-an-îş-man-da-n	N;PL;[ÎŞ];PSS1P;[DA];[COP2P]
dar	dar-an-îş-man-da-n	N;PL;[ÎŞ];PSS1P;[DA];[COP3P]
dar	dar-an-îş-man-ewe	N;PL;[ÎŞ];PSS1P;[EWE]
dar	dar-an-îş-man-ewe-m	N;PL;[ÎŞ];PSS1P;[EWE];[COP1S]
dar	dar-an-îş-man-ewe-yt	N;PL;[ÎŞ];PSS1P;[EWE];[COP2S]
dar	dar-an-îş-man-ewe-ye	N;PL;[ÎŞ];PSS1P;[EWE];[COP3S]
dar	dar-an-îş-man-ewe-yn	N;PL;[ÎŞ];PSS1P;[EWE];[COP1P]
dar	dar-an-îş-man-ewe-n	N;PL;[ÎŞ];PSS1P;[EWE];[COP2P]
dar	dar-an-îş-man-ewe-n	N;PL;[ÎŞ];PSS1P;[EWE];[COP3P]
dar	dar-an-îş-tan	N;PL;[ÎŞ];PSS2P
dar	dar-an-îş-tan-im	N;PL;[ÎŞ];PSS2P;[COP1S]
dar	dar-an-îş-tan-ît	N;PL;[ÎŞ];PSS2P;[COP2S]
dar	dar-an-îş-tan-e	N;PL;[ÎŞ];PSS2P;[COP3S]
dar	dar-an-îş-tan-în	N;PL;[ÎŞ];PSS2P;[COP1P]
dar	dar-an-îş-tan-in	N;PL;[ÎŞ];PSS2P;[COP2P]
dar	dar-an-îş-tan-in	N;PL;[ÎŞ];PSS2P;[COP3P]
dar	dar-an-îş-tan-da	N;PL;[ÎŞ];PSS2P;[DA]
dar	dar-an-îş-tan-da-m	N;PL;[ÎŞ];PSS2P;[DA];[COP1S]
dar	dar-an-îş-tan-da-yt	N;PL;[ÎŞ];PSS2P;[DA];[COP2S]
